"","StuNum","avgYearPack","numYearAward","SexCode","MaritalCode","LeadCategoryCode","PrevEdCode","AdmRepName","ProgramCode","CitizenCode","IsHispanic","DDVeteran","cancelFlag.x"
"642","10501",22541.3333333333,3,"M","S","PPC","SOMECOLL","01","2","US","2","0","0"
"643","10957",26082.6666666667,3,"F","S","REF","BACH","07","2","US","2","0","0"
"644","10261",26726.4833333333,3,"F","S","RADIO","SOMECOLL","01","2","US","2","0","0"
"645","12179",27893.45,3,"F","M","INTINT","SOMECOLL","14","2","ELNC","2","1","0"
"646","11010",28475.3066666667,3,"F","S","RADIO","SOMECOLL","14","2","US","1","0","0"
"647","10734",26714,3,"F","S","REF","SOMECOLL","14","2","US","2","0","0"
"648","10490",26547,1,"F","S","REF","SOMECOLL","09","2","US","1","0","0"
"649","12258",29412.52,3,"F","S","INTINT","HS","07","2","US","1","0","0"
"650","10819",32128.6666666667,3,"F","S","REF","SOMECOLL","14","2","US","2","0","0"
"651","11699",26796.6666666667,3,"F","S","REF","SOMECOLL","14","2","US","2","0","0"
"652","11368",18439,2,"F","S","REF","SOMECOLL","14","2","US","1","0","0"
"653","10443",26058.3333333333,3,"F","S","OUTDOOR","SOMECOLL","01","2","US","2","0","0"
"654","12228",23546.5,2,"F","S","PPC","SOMECOLL","07","2","US","2","0","0"
"655","11982",32937.84,1,"M","S","REF","ASSOC","07","2","US","2","0","0"
"656","11761",33611.41,1,"M","M","REF","SOMECOLL","14","2","US","2","0","0"
"657","12138",16885.89,2,"F","S","REF","SOMECOLL","07","1","US","2","0","0"
"658","11017",25352.9,2,"M","M","INTINT","SOMECOLL","07","2","US","1","0","0"
"659","11575",24561.3333333333,3,"F","M","INTINT","SOMECOLL","01","2","US","1","0","0"
"660","11549",27488.3333333333,3,"F","S","INTINT","SOMECOLL","07","2","US","2","0","0"
"661","10406",22839,3,"F","S","REF","SOMECOLL","03","2","US","2","0","0"
"662","11245",36264.3333333333,3,"F","S","INTINT","SOMECOLL","07","2","US","2","0","0"
"663","11007",22961.1975,4,"F","S","REF","SOMECOLL","09","2","US","2","0","0"
"664","10359",33369,4,"M","S","INTINT","SOMECOLL","14","2","US","2","0","0"
"665","10485",26047.6666666667,3,"F","S","REF","SOMECOLL","14","2","US","2","0","0"
"666","10252",29913.96,3,"F","S","REF","HS","14","2","US","2","0","0"
"667","10234",24877.2333333333,3,"F","S","INTINT","SOMECOLL","09","2","ELNC","1","0","0"
"668","11690",26205.9266666667,3,"F","S","PPC","SOMECOLL","14","2","US","2","0","0"
"669","11426",31439,3,"F","M","INTINT","SOMECOLL","07","1","US","2","0","0"
"670","11327",6884.5,2,"F","S","REF","SOMECOLL","14","2","US","2","0","0"
"671","11149",16316.83,1,"M","M","INTINT","SOMECOLL","14","2","US","2","0","0"
"672","11301",15921.35,2,"F","M","REF","SOMECOLL","14","2","ELNC","2","0","0"
"673","10193",27640,1,"F","S","OUTDOOR","SOMECOLL","13","2","US","2","0","0"
"674","10735",21416.6666666667,3,"M","S","REF","SOMECOLL","07","2","US","2","0","0"
"675","10101",28207.3333333333,3,"F","S","REF","SOMECOLL","14","2","US","2","0","0"
"676","11912",23877.56,1,"F","M","PPC","SOMECOLL","14","2","US","2","0","0"
"677","11986",27782.3333333333,3,"F","M","REF","SOMECOLL","14","2","US","2","0","0"
"678","10633",22749.3833333333,3,"F","M","TV","SOMECOLL","14","1","US","2","0","0"
"679","12199",40158,2,"F","S","REF","SOMECOLL","07","2","US","2","0","0"
"680","11879",39866.6,2,"F","M","INTINT","SOMECOLL","07","1","US","2","0","0"
"681","10801",1439.7,1,"M","M","REF","BACH","07","2","US","2","0","0"
"682","11923",22249.9333333333,3,"F","S","PPC","UN","03","2","US","2","0","0"
"683","10651",13505,1,"F","S","REF","SOMECOLL","01","2","US","2","0","0"
"684","10444",16170,2,"M","S","INTINT","SOMECOLL","14","2","US","2","0","0"
"685","10345",39283.5,2,"M","S","REF","SOMECOLL","03","2","US","1","0","0"
"686","11968",38960,3,"F","S","REF","SOMECOLL","03","2","US","2","0","0"
"687","11579",4855.96,1,"M","S","REF","SOMECOLL","07","1","US","2","0","0"
"688","10184",40074.86,3,"F","M","REF","ASSOC","07","1","US","2","0","0"
"689","11750",40644,2,"F","S","REF","SOMECOLL","03","2","US","2","0","0"
"690","10063",25016.5,2,"F","S","PPC","ASSOC","07","1","US","2","0","0"
"691","11036",18074.6333333333,3,"F","M","PPC","SOMECOLL","01","2","US","2","0","0"
"692","11429",39065.495,2,"F","M","INTINT","SOMECOLL","07","2","US","1","0","0"
"693","10043",27307.2,3,"M","D","REF","SOMECOLL","09","2","US","1","0","0"
"694","10828",16345.2,1,"F","S","REF","SOMECOLL","07","2","ELNC","2","0","0"
"695","10347",26280.1366666667,3,"F","M","PPC","SOMECOLL","13","2","US","1","0","0"
"696","10377",26524.8,2,"F","S","INTINT","SOMECOLL","13","2","US","2","0","0"
"697","10821",33291,2,"F","S","INTER","SOMECOLL","14","2","US","1","0","0"
"698","12088",33893.5,2,"F","S","INTER","SOMECOLL","07","2","ELNC","2","0","0"
"699","11714",27130,2,"F","S","REF","SOMECOLL","14","2","US","2","0","0"
"700","12144",6732.5,2,"F","S","REF","SOMECOLL","30","2","US","2","0","0"
"701","12191",12460,1,"F","S","INTINT","SOMECOLL","14","2","US","2","0","1"
"702","12221",36062.5,2,"M","M","REF","SOMECOLL","14","2","US","2","0","0"
"703","11509",25285.6666666667,3,"F","D","INTINT","SOMECOLL","07","2","US","1","0","0"
"704","12126",26635,1,"F","S","INTINT","INHS","07","2","US","1","0","1"
"705","11834",14970,1,"M","S","PPC","UN","30","1","US","2","0","1"
"706","12244",19426.5,2,"F","M","EMAIL","SOMECOLL","13","2","US","2","0","0"
"707","10199",27490.5,2,"M","S","TV","SOMECOLL","14","2","US","2","0","0"
"708","11255",5710,2,"F","S","TV","HS","07","2","US","2","0","1"
"709","11573",26588,1,"F","S","PPC","UN","26","2","US","2","1","0"
"710","10671",30874,2,"F","S","INTINT","SOMECOLL","14","2","US","2","0","0"
"711","10989",17526.7,2,"M","S","REF","SOMECOLL","30","2","US","2","0","0"
"712","10688",27942,2,"F","S","INTER","SOMECOLL","07","2","US","1","0","1"
"713","11934",34567,1,"F","D","REF","SOMECOLL","08","2","US","2","0","0"
"714","11651",30681,1,"F","S","PPC","SOMECOLL","07","2","US","2","0","0"
"715","11047",31103.3333333333,3,"M","S","REF","SOMECOLL","09","2","US","2","0","0"
"716","12041",13176,2,"F","P","REF","SOMECOLL","07","2","US","1","0","1"
"717","12008",27189,2,"F","M","INTINT","SOMECOLL","07","2","ELNC","2","0","1"
"718","10302",23526,2,"M","S","REF","SOMECOLL","13","2","US","2","0","0"
"719","11072",40147.725,2,"F","M","INTINT","SOMECOLL","14","1","US","2","0","0"
"720","11409",40719.5,2,"M","M","INTINT","SOMECOLL","07","2","US","2","0","0"
"721","12178",9500,1,"M","M","TV","SOMECOLL","07","2","US","2","0","1"
"722","11811",18782.3333333333,3,"F","S","PPC","SOMECOLL","14","2","US","1","0","0"
"723","12198",25095.1,3,"M","S","REF","SOMECOLL","14","2","ELNC","2","0","0"
"724","12135",2532.49,1,"F","M","INTINT","SOMECOLL","14","1","US","2","0","0"
"725","11022",5932.5,1,"F","S","PPC","SOMECOLL","30","1","US","2","0","0"
"726","10441",25950,1,"F","S","REF","SOMECOLL","01","2","N","2","0","0"
"727","11328",41590,2,"F","S","INTINT","SOMECOLL","07","2","US","2","0","0"
"728","10247",29543.3333333333,3,"F","S","REF","BACH","13","2","US","2","0","0"
"729","12016",14147,1,"F","D","REF","SOMECOLL","30","2","US","2","0","1"
"730","11052",29694.6666666667,3,"F","S","PPC","SOMECOLL","09","2","ELNC","2","0","0"
"731","10209",9779.52,2,"F","S","REF","SOMECOLL","13","2","US","2","0","0"
"732","10155",26018.4866666667,3,"F","S","INTINT","SOMECOLL","13","2","US","2","0","0"
"733","11141",20774.58,2,"F","P","REF","SOMECOLL","07","2","US","2","0","0"
"734","11700",9500,1,"F","S","REF","SOMECOLL","30","2","US","1","0","1"
"735","11807",9500,1,"F","S","REF","SOMECOLL","30","2","US","2","0","1"
"736","10840",9386,1,"F","D","PPC","SOMECOLL","13","1","US","2","0","0"
"737","11919",38946,2,"F","S","INTINT","SOMECOLL","07","2","US","2","0","0"
"738","10732",27023.65,2,"F","S","PPC","SOMECOLL","07","2","US","2","0","0"
"739","11321",29188,2,"F","S","REF","SOMECOLL","14","2","US","2","0","0"
"740","10560",100,1,"F","M","TV","SOMECOLL","14","2","US","2","0","1"
"741","10272",26820,2,"M","S","REF","SOMECOLL","14","2","US","2","0","0"
"742","11854",38399,2,"F","M","PDSCLMDA","SOMECOLL","14","2","US","2","0","1"
"743","11753",34155,1,"F","S","INTINT","SOMECOLL","09","2","US","2","0","0"
"744","10243",32800,1,"F","D","PPC","BACH","30","2","US","2","0","0"
"745","10557",11584.75,1,"F","S","PPC","BACH","07","2","ELNC","2","0","0"
"746","10639",38152.5,2,"F","S","INTINT","SOMECOLL","13","2","US","2","0","0"
"747","10564",5222.79,1,"F","S","RADIO","SOMECOLL","13","2","US","2","0","0"
"748","11468",21731.5,2,"F","S","INTINT","HS","07","2","US","2","0","1"
"749","11430",36343,1,"F","S","INTINT","SOMECOLL","26","2","US","2","0","1"
"750","10242",7325.72,1,"F","S","REF","SOMECOLL","07","2","US","2","0","0"
"751","11728",19198.43,1,"F","S","REF","UN","14","2","US","2","0","0"
"752","11489",28487.5,2,"F","S","INTINT","BACH","14","2","US","2","0","0"
"753","11216",22626.5,4,"F","S","INTINT","SOMECOLL","01","2","US","2","0","0"
"754","11791",15990,1,"F","S","REF","SOMECOLL","13","2","US","2","0","0"
"755","12092",25905,2,"F","S","REF","SOMECOLL","07","2","US","2","0","0"
"756","11200",26085.5,2,"M","S","PPC","SOMECOLL","14","2","US","2","0","0"
"757","10112",971.3,1,"F","S","INTINT","SOMECOLL","07","2","US","2","0","0"
"758","11009",23762.3333333333,3,"F","S","INTINT","SOMECOLL","07","2","US","2","0","0"
"759","11632",16681.01,2,"F","S","REF","SOMECOLL","14","2","US","2","0","0"
"760","10137",27843,1,"F","M","INTINT","SOMECOLL","30","2","US","2","0","1"
"761","10653",35041.5,2,"F","S","PPC","SOMECOLL","07","1","US","2","0","0"
"762","10208",32730,1,"F","M","REF","SOMECOLL","31","2","US","2","0","1"
"763","10009",27648.5,2,"F","S","PPC","SOMECOLL","07","2","US","1","0","0"
"764","11144",27521.6666666667,3,"F","S","REF","SOMECOLL","07","2","US","1","0","0"
"765","11224",28921.025,2,"F","S","INTINT","SOMECOLL","07","2","US","2","0","0"
"766","10749",19045,1,"F","S","PPC","SOMECOLL","13","2","US","1","0","0"
"767","11394",14465,2,"M","M","INTINT","SOMECOLL","07","2","US","2","0","1"
"768","11985",0,1,"F","S","PPC","SOMECOLL","07","2","US","2","0","1"
"769","11857",42108.5,1,"F","M","REF","SOMECOLL","09","2","US","2","0","0"
"770","10945",27035,2,"F","S","PPC","SOMECOLL","07","2","US","2","0","0"
"771","11318",14767,1,"F","S","REF","SOMECOLL","09","2","US","2","0","0"
"772","10706",23044.4733333333,3,"F","S","INTINT","SOMECOLL","14","2","US","1","0","0"
"773","10906",58491,1,"M","S","REF","SOMECOLL","07","2","US","2","0","0"
"774","10434",1576.525,2,"F","S","BUSDEV","SOMECOLL","07","2","US","2","0","0"
"775","11900",23826.205,2,"F","S","INTINT","SOMECOLL","14","2","US","1","0","0"
"776","12166",858.65,1,"F","M","INTINT","SOMECOLL","14","2","US","2","0","0"
"777","11269",22063.5,2,"M","S","PPC","SOMECOLL","13","2","US","2","0","0"
"778","11991",18136,3,"F","S","OUTDOOR","SOMECOLL","01","2","US","2","0","0"
"779","12197",26288,1,"F","S","INTINT","SOMECOLL","14","2","US","2","0","0"
"780","11209",24506.2,3,"F","S","REF","SOMECOLL","07","2","US","2","0","0"
"781","10613",27929,1,"F","S","REF","HS","07","2","US","1","0","0"
"782","10178",15420,1,"F","S","INTINT","SOMECOLL","07","2","US","2","0","1"
"783","10291",34835,1,"F","S","INTINT","BACH","13","2","US","2","0","1"
"784","10942",3250,1,"F","P","INTINT","SOMECOLL","09","2","US","2","0","0"
"785","11391",26038.2,2,"F","S","PPC","SOMECOLL","26","2","US","2","0","0"
"786","10531",22411.3333333333,3,"F","S","PPC","SOMECOLL","09","2","US","1","0","0"
"787","11185",23427.3333333333,3,"F","M","INTINT","SOMECOLL","07","2","ELNC","2","0","0"
"788","11778",41227.49,1,"F","S","PPC","SOMECOLL","13","2","US","2","0","0"
"789","11726",1624.2,1,"F","M","RADIO","SOMECOLL","14","1","US","2","0","0"
"790","10913",25645,2,"F","S","REF","SOMECOLL","07","2","US","2","0","0"
"791","11151",25268.0866666667,3,"M","M","REF","SOMECOLL","01","2","US","2","0","0"
"792","11683",9500,1,"M","M","REF","BACH","30","2","US","2","0","1"
"793","11125",26406.5,2,"F","M","REF","SOMECOLL","26","2","US","2","0","0"
"794","10486",5151.5,1,"F","S","INTINT","SOMECOLL","07","2","US","2","0","0"
"795","11909",14195,2,"F","S","INTER","SOMECOLL","14","1","ELNC","2","0","1"
"796","11231",26184.8,3,"F","M","REF","SOMECOLL","14","2","US","2","0","0"
"797","10791",27843,1,"F","P","PPC","SOMECOLL","07","2","US","2","0","1"
"798","11470",35956,2,"F","M","INTINT","SOMECOLL","07","2","US","1","0","0"
"799","10988",26328,3,"F","S","REF","SOMECOLL","13","2","US","2","0","0"
"800","11124",26549.5,2,"M","S","PPC","SOMECOLL","30","2","US","2","0","0"
"801","10295",20385.2,1,"F","S","REF","SOMECOLL","13","2","US","1","0","0"
"802","10681",25409.1,3,"F","M","REF","SOMECOLL","09","2","US","1","0","0"
"803","10776",43360.15,1,"F","S","INTINT","SOMECOLL","07","2","US","2","0","0"
"804","11650",9829.05,2,"F","S","PPC","SOMECOLL","07","2","US","2","0","0"
"805","11363",9870,1,"F","S","PPC","SOMECOLL","07","2","US","1","0","1"
"806","10126",14959.5,2,"F","S","PPC","UN","14","2","US","1","0","1"
"807","10816",37853,2,"F","S","INTINT","SOMECOLL","09","2","US","2","0","0"
"808","11449",6028,1,"F","D","PPC","SOMECOLL","14","2","US","2","0","0"
"809","11624",30234,2,"F","S","PPC","SOMECOLL","14","2","US","2","0","0"
"810","10426",16020,1,"F","S","INTINT","SOMECOLL","13","2","US","1","0","1"
"811","10198",20792.8,1,"F","S","PDSCLMDA","SOMECOLL","13","2","US","1","0","0"
"812","11351",25356.8,3,"F","S","REF","SOMECOLL","07","2","US","2","0","0"
"813","10445",39954.57,2,"F","S","REF","SOMECOLL","07","2","US","2","0","0"
"814","11546",23676,1,"M","S","REF","SOMECOLL","14","2","US","2","0","0"
"815","11045",15344.67,1,"F","S","PPC","SOMECOLL","14","2","US","1","0","0"
"816","11190",11500,1,"F","S","PPC","SOMECOLL","14","2","US","1","0","1"
"817","10439",10870,1,"F","S","PPC","SOMECOLL","07","2","US","2","0","1"
"818","12059",22724.6666666667,3,"F","D","INTINT","SOMECOLL","09","2","US","2","0","0"
"819","11448",33077.735,2,"F","S","TV","UN","07","2","US","1","0","0"
"820","10700",24526,2,"F","S","PPC","SOMECOLL","07","2","US","1","0","0"
"821","10974",13217.5,1,"F","S","REF","SOMECOLL","14","2","US","2","0","0"
"822","11792",0,1,"F","S","INTINT","SOMECOLL","26","2","US","1","0","1"
"823","11214",4311.59,1,"F","S","TV","SOMECOLL","14","2","US","2","0","0"
"824","10515",30905.365,2,"F","S","INTINT","HS","14","2","US","1","0","0"
"825","11290",6457.5,2,"F","S","INTER","SOMECOLL","07","2","US","2","0","1"
"826","11760",26745.24,3,"F","M","PPC","SOMECOLL","09","1","US","2","0","0"
"827","12112",22770,3,"F","M","REF","SOMECOLL","01","2","US","1","0","0"
"828","10158",9500,1,"F","S","PPC","UN","14","1","US","2","0","1"
"829","10886",26993,2,"F","S","REF","SOMECOLL","14","2","US","2","0","0"
"830","11884",13745,1,"F","S","INTINT","SOMECOLL","30","2","US","1","0","0"
"831","11371",15922,1,"F","S","INTINT","SOMECOLL","26","2","US","1","0","1"
"832","10689",27127.6,2,"F","S","PPC","BACH","07","2","ELNC","2","0","0"
"833","12022",40796.195,2,"M","S","INTINT","SOMECOLL","07","2","US","2","0","0"
"834","11083",14655,1,"F","S","REF","SOMECOLL","07","2","US","2","0","0"
"835","12124",14555.1166666667,3,"F","S","REF","SOMECOLL","09","2","US","2","0","0"
"836","11873",28119,1,"F","D","REF","SOMECOLL","07","2","US","2","0","0"
"837","12226",27846,1,"F","S","PPC","SOMECOLL","08","2","US","2","0","0"
"838","12027",26025,2,"M","S","INTINT","SOMECOLL","07","2","US","2","0","0"
"839","11305",14887.11,1,"F","S","REF","SOMECOLL","07","2","US","1","0","0"
"840","10279",42324.46,2,"M","S","REF","SOMECOLL","13","2","US","2","0","0"
"841","11962",39150.5,2,"M","S","REF","SOMECOLL","01","2","US","2","0","0"
"842","11779",20353,2,"F","S","REF","SOMECOLL","07","2","US","2","0","0"
"843","11647",29420,1,"F","S","PPC","SOMECOLL","30","2","US","2","0","0"
"844","11766",13591.73,1,"F","S","PPC","SOMECOLL","07","2","US","2","0","0"
"845","10321",3253.05,1,"M","S","RADIO","UN","07","2","US","2","0","0"
"846","10317",29050.3333333333,3,"F","S","INTINT","SOMECOLL","07","2","US","2","0","0"
"847","10554",27111.4666666667,3,"F","M","PPC","SOMECOLL","07","2","US","2","0","0"
"848","11496",0,1,"F","S","REF","SOMECOLL","14","2","US","2","0","1"
"849","10413",26509,1,"F","S","REF","SOMECOLL","01","2","US","2","0","0"
"850","10871",38000,1,"F","S","REF","ASSOC","07","2","US","2","0","0"
"851","10498",29325.34,1,"M","M","INTER","SOMECOLL","07","1","US","2","0","0"
"852","11316",28807.5,2,"F","M","REF","SOMECOLL","14","2","US","2","0","0"
"853","12137",9600,1,"F","M","PPC","SOMECOLL","14","2","US","2","0","1"
"854","10562",2975.5,2,"F","M","REF","SOMECOLL","07","1","US","2","0","0"
"855","12153",26218.9333333333,3,"F","S","REF","SOMECOLL","14","2","US","2","1","0"
"856","11187",15111,1,"F","S","REF","SOMECOLL","14","1","US","2","0","1"
"857","11325",25406,1,"M","S","REF","SOMECOLL","14","2","US","2","0","0"
"858","11432",100,1,"F","S","REF","UN","07","2","US","1","0","1"
"859","10098",26666.6666666667,3,"F","S","INTINT","SOMECOLL","14","2","US","2","0","0"
"860","10028",27253.805,2,"F","S","REF","SOMECOLL","13","2","US","2","0","0"
"861","12167",36343,1,"F","S","PPC","SOMECOLL","07","2","US","1","0","1"
"862","10721",27901.9666666667,3,"F","M","REF","SOMECOLL","07","2","US","2","0","0"
"863","10864",28630.9,2,"F","M","PPC","SOMECOLL","09","2","US","2","0","0"
"864","12118",18076.02,2,"F","S","INTINT","SOMECOLL","07","2","US","2","0","0"
"865","11533",26535,3,"F","S","PPC","SOMECOLL","13","2","US","1","1","0"
"866","10678",30000,2,"M","M","REF","SOMECOLL","14","2","US","2","0","0"
"867","11625",100,1,"F","S","INTINT","UN","30","2","US","2","0","1"
"868","11213",14850.1,1,"M","S","INTINT","SOMECOLL","14","2","US","2","0","0"
"869","10778",55822,1,"F","S","REF","ASSOC","14","2","ELNC","2","0","0"
"870","10253",20105,2,"F","S","REF","SOMECOLL","13","2","US","2","0","0"
"871","10214",34967.4,1,"F","S","PPC","SOMECOLL","14","2","ELNC","2","0","0"
"872","10480",33367.5,2,"M","S","REF","SOMECOLL","01","2","US","2","0","0"
"873","10103",47198.22,2,"M","M","PPC","SOMECOLL","07","2","US","2","0","0"
"874","12060",21915.45,2,"F","S","OUTDOOR","SOMECOLL","13","2","US","2","0","0"
"875","12249",41699.5,2,"F","S","PPC","SOMECOLL","07","2","US","2","0","0"
"876","10692",24432,2,"F","S","INTINT","SOMECOLL","14","2","ELNC","2","0","0"
"877","11455",5489,1,"M","S","PPC","BACH","07","2","US","2","0","0"
"878","10254",24122,3,"F","S","REF","SOMECOLL","14","2","ELNC","2","0","0"
"879","10713",2435.5,1,"M","S","PPC","SOMECOLL","07","2","US","2","0","0"
"880","11465",14460,1,"F","S","INTINT","SOMECOLL","07","2","US","2","0","0"
"881","10909",32455,1,"F","S","REF","SOMECOLL","14","2","US","1","0","1"
"882","10474",21079.835,2,"F","P","REF","SOMECOLL","07","2","US","2","0","0"
"883","11967",27056,2,"F","S","REF","SOMECOLL","07","2","US","2","0","0"
"884","12013",15420,1,"F","S","TV","SOMECOLL","07","2","US","2","0","1"
"885","12014",28893.6666666667,3,"F","P","EMAIL","SOMECOLL","14","1","US","2","0","0"
"886","10907",697.905,2,"F","S","INTINT","ASSOC","30","2","US","2","0","0"
"887","10920",11420,1,"F","S","REF","SOMECOLL","07","2","US","2","0","1"
"888","11528",23734.6666666667,3,"F","S","PPC","SOMECOLL","07","2","US","2","0","0"
"889","10509",24287.6666666667,3,"F","S","REF","SOMECOLL","14","1","US","2","0","0"
"890","12051",34735.15,2,"F","S","REF","SOMECOLL","13","2","US","2","0","0"
"891","12123",18999.8,1,"M","S","REF","SOMECOLL","26","2","US","2","0","0"
"892","10508",14098.22,1,"F","S","PPC","SOMECOLL","14","1","US","2","0","0"
"893","10308",11770,1,"F","S","REF","SOMECOLL","07","2","US","2","0","1"
"894","11355",48669.1,1,"F","S","REF","SOMECOLL","07","2","US","2","0","0"
"895","11197",21486.9,2,"F","S","PPC","SOMECOLL","07","2","US","2","0","0"
"896","11633",25366.4,3,"F","M","PDSCLMDA","SOMECOLL","09","2","US","2","0","0"
"897","11755",27115,2,"F","M","INTINT","SOMECOLL","07","2","ELNC","2","0","0"
"898","10171",15134,2,"F","S","INTINT","SOMECOLL","07","2","US","2","0","0"
"899","10730",22808.6933333333,3,"F","S","INTINT","BACH","07","2","US","2","0","0"
"900","10612",13533,1,"F","S","REF","SOMECOLL","01","2","US","2","0","0"
"901","10478",53859.5,2,"F","S","INTINT","SOMECOLL","07","2","US","2","0","0"
"902","10470",35961.2,1,"F","S","INTINT","SOMECOLL","07","2","US","2","0","0"
"903","12212",28174.5,2,"F","S","REF","SOMECOLL","07","2","US","2","0","0"
"904","10832",20150.81,1,"F","M","PPC","SOMECOLL","14","2","US","1","0","0"
"905","11696",14870,1,"M","S","REF","SOMECOLL","13","2","US","2","0","1"
"906","11888",15420,1,"F","S","PDSCLMDA","SOMECOLL","13","2","US","1","0","1"
"907","10210",28816.05,1,"F","S","INTINT","SOMECOLL","07","2","US","1","0","0"
"908","11715",25270.5,2,"F","M","REF","SOMECOLL","14","2","ELNC","1","0","0"
"909","11474",52080,1,"F","S","REF","BACH","30","2","US","2","0","0"
"910","11607",9500,1,"F","M","PPC","SOMECOLL","26","2","US","2","0","1"
"911","10135",10170,1,"F","S","INTINT","SOMECOLL","14","2","US","2","0","1"
"912","10636",9426.7,2,"F","S","PPC","SOMECOLL","14","2","US","2","0","0"
"913","10021",27603,2,"M","S","REF","SOMECOLL","13","2","US","2","0","0"
"914","10672",7172.85,2,"F","M","PPC","SOMECOLL","01","2","US","2","0","0"
"915","11904",17720.5,2,"F","S","PPC","BACH","07","2","US","2","0","0"
"916","10745",9500,1,"F","S","REF","BACH","14","2","US","2","0","1"
"917","12026",19632.1,1,"F","S","INTINT","SOMECOLL","07","2","US","2","0","0"
"918","10795",24497.22,3,"F","S","PPC","SOMECOLL","13","2","US","1","0","0"
"919","12255",22178.035,2,"F","M","REF","SOMECOLL","01","2","US","2","0","0"
"920","10908",34433.5966666667,3,"F","P","PPC","SOMECOLL","07","2","US","2","0","0"
"921","10229",10600,1,"F","S","REF","BACH","07","2","US","2","0","1"
"922","11495",10193.6666666667,3,"F","M","PPC","SOMECOLL","31","2","US","2","0","1"
"923","11028",20956.5,2,"F","M","INTINT","SOMECOLL","07","2","US","2","0","0"
"924","11272",27781,1,"M","M","REF","SOMECOLL","30","2","US","2","0","1"
"925","11813",40843.5,2,"F","S","INTINT","SOMECOLL","07","2","US","2","0","0"
"926","11946",28910.6633333333,3,"F","S","BUSDEV","SOMECOLL","09","2","US","2","0","0"
"927","10912",16063.72,2,"F","S","PPC","SOMECOLL","07","2","US","2","0","0"
"928","10280",12668,1,"F","S","REF","SOMECOLL","07","1","US","2","0","1"
"929","12207",27693.5,3,"F","S","INTINT","SOMECOLL","07","2","US","2","0","0"
"930","10598",14994.1,1,"F","S","REF","SOMECOLL","07","1","US","2","0","0"
"931","11218",21725.605,2,"F","S","INTINT","SOMECOLL","01","2","US","1","0","0"
"932","10967",12244,2,"F","S","REF","SOMECOLL","30","1","US","2","0","0"
"933","11881",5500,1,"M","S","INTER","SOMECOLL","13","2","US","2","0","1"
"934","11277",37049.925,2,"F","S","INTINT","SOMECOLL","07","2","US","2","0","0"
"935","11180",32617.5,2,"F","S","PPC","SOMECOLL","13","2","US","2","0","0"
"936","11456",26304,2,"F","M","EMAIL","SOMECOLL","13","2","US","2","0","0"
"937","12241",8567.66,1,"F","S","INTINT","SOMECOLL","30","2","US","2","0","0"
"938","11074",28276.2,2,"F","S","REF","SOMECOLL","13","2","US","2","0","0"
"939","10796",5572.16,1,"F","S","INTINT","SOMECOLL","07","2","US","2","0","0"
"940","12194",26385.3333333333,3,"F","S","INTINT","SOMECOLL","07","2","US","1","0","0"
"941","11510",28586,2,"F","M","PPC","SOMECOLL","14","1","US","2","0","0"
"942","10979",13773.6,1,"F","M","INTINT","SOMECOLL","07","2","US","1","0","0"
"943","12155",34040,3,"F","S","REF","SOMECOLL","01","2","US","2","0","0"
"944","11064",18559,1,"F","S","PPC","SOMECOLL","07","2","US","2","0","0"
"945","10775",9500,1,"M","S","INTINT","ASSOC","31","2","US","2","0","1"
"946","10642",16086.4,2,"F","S","REF","SOMECOLL","07","2","US","2","0","0"
"947","10455",25257,3,"F","P","REF","SOMECOLL","09","2","US","1","0","0"
"948","11077",34400,2,"F","S","REF","BACH","14","2","US","2","0","0"
"949","11357",28165,2,"M","S","INTINT","SOMECOLL","26","2","US","1","0","0"
"950","11020",16000,1,"F","S","REF","SOMECOLL","07","2","US","2","0","1"
"951","11294",23831.185,2,"F","S","REF","SOMECOLL","14","2","US","1","0","0"
"952","10654",6243.91,1,"F","S","REF","SOMECOLL","13","2","US","2","0","0"
"953","10203",12760,2,"F","S","INTINT","BACH","07","2","US","2","0","1"
"954","11629",17467,3,"M","S","PPC","SOMECOLL","01","2","ELNC","2","0","0"
"955","10018",14258,2,"M","S","REF","SOMECOLL","14","1","ELNC","2","0","0"
"956","11974",26038.5,2,"F","S","REF","SOMECOLL","14","2","US","2","0","0"
"957","10963",30213.395,2,"F","M","INTINT","UN","07","2","US","2","0","0"
"958","12085",24978.3333333333,3,"F","S","INTINT","SOMECOLL","14","2","US","2","0","0"
"959","10649",9500,1,"F","M","PPC","SOMECOLL","13","2","US","2","0","1"
"960","11345",28438,1,"F","S","TV","ASSOC","14","2","US","2","0","0"
"961","10857",26788.5,2,"F","S","REF","SOMECOLL","14","2","US","2","0","0"
"962","11369",24945.5,2,"F","S","PPC","SOMECOLL","14","2","US","2","0","0"
"963","10587",32787.76,3,"F","S","PPC","SOMECOLL","13","2","US","2","0","0"
"964","11672",26951,1,"F","S","PPC","SOMECOLL","07","1","ELNC","2","0","0"
"965","10029",34096,2,"F","M","PDSCLMDA","SOMECOLL","13","2","US","2","0","0"
"966","12119",24701.3333333333,3,"F","S","PPC","SOMECOLL","07","2","US","2","0","0"
"967","10932",25904,2,"F","S","REF","SOMECOLL","07","2","US","1","0","0"
"968","10630",28108,1,"F","M","EMAIL","SOMECOLL","13","1","US","2","0","1"
"969","11338",36460,3,"F","S","INTINT","SOMECOLL","07","2","US","2","0","0"
"970","11863",36871.25,2,"F","M","REF","SOMECOLL","07","2","US","2","0","0"
